tweet,Mind reading,Labelling,Fortune telling,Overgeneralising,Emotional Reasoning,Personalising,Shoulds and Musts,words count,polarity,subjectivity,Depressed
the movie terminator salvation rock damn nice and exciting i love that show man,0.825,0.797,0.744,0.955,0.796,0.781,0.864,14,0.4666666666666666,0.7999999999999999,0
com oh my god yes when i need a pick me up i listen to daft,0.817,0.865,0.839,0.769,0.773,0.666,0.586,16,0.0,0.0,0
ahh rozxy night club was amazing jus step n in djnice was nice on the 1 amp 2,0.916,0.883,0.883,0.937,0.905,0.751,0.836,18,0.6000000000000001,0.95,0
not to long till lunch time yay,0.745,0.855,0.854,0.848,0.926,0.807,0.757,7,-0.05,0.4,0
need to eat something,0.797,0.801,0.702,0.779,0.708,0.764,0.627,4,0.0,0.0,0
thanks,0.767,0.707,0.786,0.803,0.895,0.649,0.652,1,0.2,0.2,0
good luck demi i love your songs i will be glad to listen to your second album,0.835,0.92,0.778,1,0.862,0.723,0.761,17,0.425,0.55,0
excellent glad to hear there was now weirdness,0.609,0.518,0.614,0.732,0.67,0.627,0.668,8,0.75,1.0,0
nizan my twitter profile only worth 5 still have a long way to go,0.82,0.775,0.725,0.701,0.77,0.763,0.799,14,0.08333333333333333,0.5,0
says late afternoon to all,0.808,0.786,0.741,0.764,0.909,0.67,0.721,5,-0.3,0.6,0
lol can you tell whats the name of your new album,1,1,0.891,0.96,0.937,0.918,0.87,11,0.4681818181818182,0.5772727272727273,0
thank you miley we are you best fans in the world we luv u,0.778,0.826,0.714,0.949,0.843,0.653,0.702,14,1.0,0.3,0
am slowly but surely forgetting about you now that i know something more about you that i should not know i thought you were different,0.417,0.657,0.61,0.595,0.565,0.638,0.431,25,0.175,0.5972222222222222,0
eekk finally going to bedd,0.96,0.864,0.864,0.928,0.713,0.72,0.722,5,0.0,1.0,0
what about quot limes bedtimes and failed rhymes quot,0.702,0.709,0.708,0.722,0.756,0.759,0.723,9,-0.5,0.3,0
oh gosh what a night off to bed,0.88,0.831,0.748,0.794,0.512,0.685,0.837,8,0.0,0.0,0
this is how i found you on here because you mentioned,0.82,0.946,0.685,0.847,0.897,0.37,0.63,11,0.0,0.0,0
i had fun listening to your morning rush earlier remember the quot anus of a chicken quot lol,0.79,0.967,0.792,0.955,0.78,0.782,0.757,18,0.125,0.5874999999999999,0
i love you lt 3,0.949,0.858,0.749,0.997,0.849,0.665,0.677,5,0.5,0.6,0
mandie is excited coz i just got a job in child care yay let us celabrate,0.933,0.971,0.772,0.937,0.862,0.471,0.638,16,0.375,0.75,0
that was me in the u f o by the way just so you know,0.851,0.689,0.757,0.856,0.941,0.531,0.657,15,0.0,0.0,0
go home or better yet some more retail therapy,0.821,1,0.902,0.947,0.892,0.762,0.615,9,0.5,0.5,0
what did you think i cant wait,0.651,0.759,0.614,0.693,0.738,0.822,0.717,7,0.0,0.0,0
goodnight twatters tehehhehehe i love hearing kevin s voice before i go to sleep,0.8,0.821,0.749,0.866,0.697,0.783,0.721,14,0.5,0.6,0
drupal chapman great article i am just hacking into drupal and am glad you post it on digg th,0.751,0.824,0.793,0.869,0.772,0.698,0.707,19,0.65,0.875,0
yay for bonfires,0.819,0.803,0.725,0.933,0.89,0.769,0.878,3,0.0,0.0,0
what an oversight did not realise i was not following you am now though great blog post on integrity,0.516,0.691,0.77,0.657,0.661,0.665,0.515,19,0.4,0.425,0
phew thank god that the paper was manageable today i shall rest well now that it is the vacation,0.752,0.8,0.777,0.85,0.83,0.732,0.616,19,0.0,0.0,0
hahahaha i love youu too,0.836,0.764,0.639,0.887,0.813,0.613,0.62,5,0.35,0.55,0
just ordered the vans shoes book cant wait to read it looks like it will be rad ru going 2 seattle 2 shoot t amp s up there,0.889,1,0.886,0.949,0.968,0.876,0.741,28,0.0,0.0,0
hi please allow me to say lucky you do you have an idea of which wine regions will be promoted let us know how it went,0.949,0.976,0.836,0.984,0.931,0.696,0.673,26,0.3333333333333333,0.8333333333333334,0
finally tweetdeck on my system thanks sir earl,0.915,0.833,0.829,0.929,0.917,0.61,0.713,8,0.1,0.6,0
searching for susan boyle on microsoft s bing during the twilight of a new moon listening to eminem on the radio hey google wave,0.888,0.906,0.918,0.951,0.952,0.886,0.929,24,0.13636363636363635,0.45454545454545453,0
sorry for the spam followers but it is not really spam you know it is birthday time that is all,0.67,0.778,0.8,0.81,0.632,0.635,0.69,20,-0.3,0.6,0
i didnt realise how busy i am this week i need to invest in an diary organiser lol,0.905,0.92,0.774,0.75,0.786,0.624,0.8,18,0.45,0.5,0
babby sittin g tomorrow night eppp soo excited,0.936,0.898,0.849,0.903,0.87,0.687,0.751,8,0.375,0.75,0
success all my plans for today worked out,0.869,0.884,0.51,0.717,0.862,0.321,0.394,8,0.3,0.0,0
ummm any fortune come with that fame,0.906,0.767,0.635,0.868,0.861,0.655,0.764,7,0.0,0.0,0
have a safe flight take care i was just chatting with yah a while back ahhh what a life lol,0.745,0.851,0.883,0.931,0.801,0.784,0.777,20,0.43333333333333335,0.39999999999999997,0
still aint been to bed walking home from getting coffee you know hanover aint to bad at this hour kinda peacefull,0.833,0.895,0.811,0.789,0.692,0.794,0.742,21,-0.6999999999999998,0.6666666666666666,0
gd mrnng ah ur mood will changa,0.864,0.838,0.771,0.732,0.76,0.721,0.7,7,0.0,0.0,0
i am totally digging the new android update for the g1 it is about time i get it all 2 months later n shit,0.881,0.936,0.806,0.903,0.93,0.842,0.68,24,-0.015909090909090914,0.5011363636363637,0
hey just wanted to ask which songs you are goin to cover the next time,0.84,0.975,0.776,0.868,0.758,0.922,0.791,15,0.0,0.0,0
http twitpic com 6e6b6 alexander william gaskarth,0.879,0.83,0.811,0.919,0.926,0.848,0.828,7,0.0,0.0,0
ugh time to get ready for work actually i pressed the snooze button a few times but i guess am awake,0.843,0.95,0.794,0.829,0.749,0.716,0.799,21,0.0,0.2333333333333333,0
hmmm i may go to boston after all my back feels better today,0.847,0.881,0.775,0.903,0.871,0.747,0.671,13,0.25,0.25,0
cookie dough also i am wearing my pretty skull flip flops right now thought you had appreciate that,0.817,0.828,0.748,0.905,0.895,0.826,0.742,18,0.26785714285714285,0.7678571428571428,0
already support and much more,0.912,0.834,0.55,0.759,0.847,0.365,0.445,5,0.5,0.5,0
getting ready for a picnic today the sun is out whoopee,0.966,0.931,0.877,0.983,0.894,0.826,0.894,11,0.2,0.5,0
lucky me too trust me can not get that song outta my head it is so catchy welcome to tweet tweet babe,0.65,0.738,0.678,0.736,0.749,0.742,0.672,22,0.5666666666666667,0.8666666666666667,0
haha lol alright then glad you are okay na gt lt,0.788,0.77,0.86,0.884,0.866,0.732,0.781,11,0.5,0.625,0
pretty lazy thanx to be cont today no doubt,0.513,0.578,0.721,0.561,0.679,0.679,0.771,9,0.0,1.0,0
hi cassade hope your having an awesome time touring,0.823,0.804,0.677,0.823,0.766,0.667,0.723,9,1.0,1.0,0
my friend s coming over later today,0.891,0.976,0.834,0.955,0.88,0.714,0.7,7,0.0,0.0,0
no i am going to resist this peer pressure well maybe will peek amp see how serena is doing,0.624,0.817,0.626,0.651,0.718,0.792,0.663,19,0.0,0.0,0
been to santorini before i went twice it was so good felix goes almost every year best sunset ever sigh,0.918,0.865,0.901,0.968,0.899,0.848,0.81,20,0.85,0.45000000000000007,0
it is amazing the weather is still so hot loving it,0.855,0.759,0.792,0.911,0.842,0.666,0.742,11,0.4833333333333334,0.9,0
we have been discussing names for a few days koopa was the one we agreed on last night,0.946,1,0.962,0.983,0.911,0.817,0.909,18,-0.1,0.08333333333333334,0
im a little sunburnt from the beach but who cares im not as bad as the other lauren wilson lauren geddes amp erin geddes love you guys,0.675,0.769,0.8,0.801,0.763,0.799,0.626,27,-0.12812499999999993,0.5354166666666667,0
shares long blog a moment to remember,0.83,0.84,0.712,0.816,0.798,0.609,0.723,7,-0.05,0.4,0
lol thanks and yes eminem reacted like an idiot,0.551,0.502,0.535,0.707,0.638,0.688,0.799,9,0.06666666666666665,0.5666666666666667,0
fingers crossed,0.896,0.852,0.816,0.855,0.952,0.87,0.779,2,0.0,0.0,0
yeah u r a stanger lol so hows things,0.859,0.791,0.966,0.954,0.977,0.943,0.814,9,0.8,0.7,0
mraz jason must be so darn suprised to see those local tv crew ppl indeed it was a quot random quot act of tweet mastery,0.675,0.742,0.693,0.687,0.716,0.703,0.747,25,-0.25,0.25,0
tonight crime and comedy at warsaw quot lekarstwo na mi o quot 6 pm film based on the novel of joanna chmielewska see you,0.806,0.988,0.786,0.839,0.854,0.875,0.882,24,0.0,0.0,0
im home and watch the offical trailer from new moon i like it,0.901,0.822,0.868,0.916,0.811,0.717,0.83,13,0.13636363636363635,0.45454545454545453,0
glad to hear you are enjoying your bt broadband service we are here if you need us,0.905,0.915,0.72,0.931,0.922,0.626,0.701,17,0.5,0.8,0
so long never update ontwitter how are you d,0.687,0.54,0.576,0.499,0.665,0.678,0.821,9,-0.05,0.4,0
finishing the collab,0.858,0.803,0.824,0.763,0.962,0.734,0.63,3,0.0,0.0,0
playing some badminton with my sister,0.883,0.96,0.922,0.987,0.932,0.712,0.97,6,0.0,0.0,0
and june also brings e3 sony press conference 7pm our time tomorrow night,0.963,1,0.813,0.911,0.982,0.834,0.828,13,0.0,0.0,0
heyy san thanks for follownya yaa,0.819,0.838,0.831,0.932,0.881,0.627,0.657,6,0.2,0.2,0
you are very dedicated,0.833,0.749,0.588,0.837,0.797,0.48,0.475,4,0.2,0.3,0
u just made my day i need something to read in the garden thank you my first bones fanfiction,0.889,0.782,0.87,0.927,0.906,0.727,0.689,19,0.25,0.3333333333333333,0
http twitpic com 6e871 westminster hall feel free to play where is liam,0.95,0.855,0.816,0.909,0.981,0.782,0.755,13,0.4,0.8,0
1 38 pm good afternoon twitters,0.99,0.985,0.879,0.947,1,0.894,0.836,6,0.7,0.6000000000000001,0
thanks llll,0.813,0.717,0.809,0.819,0.924,0.701,0.669,2,0.2,0.2,0
is excited about getting her new camera,0.843,0.89,0.793,0.899,0.869,0.559,0.755,7,0.2556818181818182,0.6022727272727273,0
still feeling terrible and sick but hooray for megan hilty aka one of the most hilarious glindas ever on desperate housewives tonight,0.533,0.566,0.516,0.577,0.502,0.417,0.725,22,-0.2628571428571429,0.8714285714285716,0
name,0.809,0.734,0.706,0.755,0.888,0.685,0.627,1,0.0,0.0,0
awww home at 11 30 i love being in year 11,0.956,0.857,0.705,0.936,0.898,0.686,0.706,11,0.45,0.75,0
just holler if you have any related questions someone will hear you,0.623,0.818,0.729,0.52,0.67,0.687,0.654,12,0.0,0.4,0
etsy thanks so much neq,0.811,0.736,0.791,0.869,0.873,0.593,0.662,5,0.2,0.2,0
oh yes hips i have but no waist just go straight up and down nightmare buying clothes to fit,0.838,0.906,0.804,0.777,0.799,0.834,0.754,19,0.14814814814814814,0.362962962962963,0
next weekend rimini,0.886,0.888,0.839,0.905,0.953,0.826,0.824,3,0.0,0.0,0
thanks,0.767,0.707,0.786,0.803,0.895,0.649,0.652,1,0.2,0.2,0
fantastic glad you liked it,0.778,0.738,0.745,0.91,0.808,0.585,0.75,5,0.5,0.9,0
juss cussed out some bitch at mcdonalds for cutting us in line at the drive thru,0.697,0.834,0.799,0.747,0.648,0.659,0.843,16,-0.6,0.9,0
congratulations,0.952,0.753,0.762,0.901,0.965,0.585,0.687,1,0.0,0.0,0
yeah am ok you ok,0.863,0.677,0.688,0.695,0.911,0.632,0.567,5,0.5,0.5,0
just had dinner with louise bby tomorrow party in chalet with her ha finally daddykins allow me to stay overnight miracle,0.908,0.923,0.865,0.979,0.804,0.801,0.811,21,0.0,1.0,0
cafe yummy how much in the mail discount will review,0.894,1,1,1,0.978,0.956,0.775,10,0.2,0.2,0
i swear i want one of those life s good braclets,0.838,0.824,0.727,0.819,0.785,0.507,0.57,11,0.7,0.6000000000000001,0
got an iphone thanx daddy love you,0.942,0.923,0.833,1,0.928,0.887,0.811,7,0.5,0.6,0
still walking on a cloud dinner on 6 10 w john donahoe ebay ceo griff who have had the pleasure of meeting ebay live 2006 2007 2008,0.967,1,0.862,0.986,0.932,0.857,0.936,27,0.13636363636363635,0.5,0
evening basketball practice on a saturday weeeeeh,0.934,0.947,0.929,0.968,0.954,0.788,0.969,7,0.0,0.0,0
that is a really cool giveaway,0.826,0.778,0.807,0.821,0.909,0.619,0.708,6,0.35,0.65,0
have fun tonight and congrats on the album being out,0.844,0.877,0.719,0.919,0.812,0.64,0.779,10,0.3,0.2,0
have been there done that bwahaha enjoy yourself to feel the feeling pak nahlohbingung good luck too,0.739,0.766,0.776,0.896,0.805,0.649,0.689,17,0.55,0.55,0
yo thanks den you free around 6 for an hour today either tinderbox or your place,0.921,0.951,0.869,0.95,0.972,0.808,0.891,16,0.30000000000000004,0.5,0
bit confused,0.489,0.372,0.664,0.608,0.572,0.728,0.572,2,-0.4,0.7,0
at the station waiting on lauren today will be awesome jeremy kyle your fans are coming ufft jeans were so not a good idea today,0.619,0.833,0.741,0.795,0.681,0.715,0.77,25,0.325,0.8,0
having someting to eat,0.734,0.833,0.784,0.895,0.872,0.748,0.67,4,0.0,0.0,0
on my way to dwc,0.93,0.821,0.801,0.828,0.914,0.67,0.653,5,0.0,0.0,0
tuna sashimi at saisaki or circles the beeeest,0.972,1,0.958,1,0.963,0.984,0.761,8,0.0,0.0,0
insl thanks and your always welcome,0.818,0.77,0.593,0.795,0.885,0.603,0.599,6,0.5,0.55,0
chris scott that is a great approach on a sunny day lovely view lucky you,0.848,0.826,0.892,0.938,0.921,0.764,0.816,15,0.5444444444444444,0.7777777777777778,0
i just ignored the shit out of nick hahah,0.55,0.435,0.719,0.506,0.709,0.65,0.687,9,-0.2,0.8,0
rubs your arm morning,0.949,0.922,0.858,0.935,0.981,0.831,0.852,4,0.0,0.0,0
go to cinema in a few hours watch quot hannah montana the movie quot love you,0.981,1,0.881,0.957,0.989,0.94,0.897,16,0.15,0.35,0
come on in the end you are not a quot superman quot just like me keke,0.742,0.629,0.692,0.689,0.814,0.811,0.738,16,0.0,0.0,0
sounds like you have had enough fun to last all year perfect,0.856,0.79,0.582,0.862,0.888,0.583,0.584,12,0.325,0.44166666666666665,0
there is a homework omg i forgot damn i will not do ist anyway,0.63,0.65,0.578,0.563,0.594,0.569,0.713,14,0.0,0.0,0
we have got to make the most of it before the weather changes at least we do here in glasgow lol,0.85,0.842,0.633,0.576,0.622,0.664,0.558,21,0.3333333333333333,0.5333333333333333,0
one in a quandry hard to when it is a compliment to the other person so i will eat my words i guess,0.589,0.793,0.594,0.723,0.625,0.754,0.639,23,-0.20833333333333334,0.4583333333333333,0
it is easy to do that,0.811,0.737,0.737,0.836,0.951,0.511,0.668,6,0.43333333333333335,0.8333333333333334,0
yo steve i got that movie the wrestler if you and eric want to pop over need a break from work,0.777,0.877,0.947,0.967,0.855,0.822,0.757,21,0.0,0.0,0
the passed four day vacation is just wonderful went back to hometown and visited many places of childhood memory,0.981,0.893,0.746,0.986,0.978,0.655,0.805,19,0.5,0.5,0
its so amazing outside what a perfect day to spend with my friends,0.867,0.866,0.738,0.943,0.867,0.604,0.798,13,0.5333333333333333,0.65,0
uk is ready to host the 20 20 world cup starting on the 5th june,1,0.988,0.913,0.968,1,0.758,0.869,15,0.1,0.3,0
but that is it his personality was all bad and homie thought he was a player you can not play a bawse like myself,0.473,0.589,0.637,0.601,0.562,0.523,0.541,24,-0.6999999999999998,0.6666666666666666,0
hanging with my girl our time is twitter s time,0.691,0.889,0.761,0.83,0.823,0.743,0.732,10,0.0,0.0,0
trying to figure out how the hell to use twitter p s completely in luv with new moon trailor,0.914,0.975,0.886,0.96,0.935,0.97,0.887,19,0.11818181818181818,0.42727272727272725,0
that was my first post with my blackberry,0.962,0.905,0.837,0.793,0.906,0.843,0.862,8,0.25,0.3333333333333333,0
good morning to you too,0.853,0.804,0.759,0.907,0.863,0.593,0.725,5,0.7,0.6000000000000001,0
yes issues was a nice song thanks for the blip i love the sugababes push the button lol,0.689,0.799,0.728,0.902,0.731,0.758,0.736,18,0.525,0.625,0
i love it how i never study and always manage to ace tests,0.755,0.716,0.67,0.661,0.747,0.655,0.661,13,0.5,0.6,0
love this link very inspiring to an inspiring illustrator cheers,0.815,0.754,0.718,0.876,0.788,0.565,0.701,10,0.5499999999999999,0.8666666666666667,0
note to self live in an apartment and you will not have to deal with gardening insects,0.909,0.918,0.727,0.799,0.827,0.782,0.714,17,0.13636363636363635,0.5,0
hell yeah,0.745,0.676,0.72,0.757,0.874,0.679,0.7,2,0.0,0.0,0
girls aloud tomorow night in liverpool cant wait im so excited an i just cant hide it no no no noo,0.68,0.677,0.555,0.688,0.678,0.676,0.843,21,0.375,0.75,0
agreed my computer is my servant not the other way around,0.833,0.884,0.703,0.824,0.844,0.674,0.678,11,-0.125,0.375,0
cool i just figured out how to change the template file of my wordpress theme to my liking,0.933,0.972,0.856,0.851,0.877,0.635,0.648,18,0.35,0.65,0
how come we never ever see her face,0.687,0.583,0.535,0.534,0.672,0.581,0.781,8,0.0,0.0,0
good morning sin sin,0.882,0.808,0.858,0.904,0.859,0.842,0.827,4,0.7,0.6000000000000001,0
it is official my favorite psp game is naruto ultimate ninja 2 yeah this game takes me personally to konoha,0.809,0.893,0.879,0.941,0.845,0.822,0.836,20,-0.06000000000000001,0.6199999999999999,0
am off from the day job today so it has to be wonderful hope you are having a great morning as well,0.641,0.64,0.65,0.67,0.614,0.641,0.712,22,0.9,0.875,0
ouch am not studying but playing internet,0.802,0.782,0.836,0.741,0.793,0.805,0.84,7,0.0,0.0,0
michelle stafford is an amazing actress just thought everyone should know that,0.611,0.615,0.672,0.645,0.718,0.625,0.598,12,0.6000000000000001,0.9,0
i left vito and hoeson and went off first cos they needa stay back for a meeting for some crap alone time now me likey,0.607,0.8,0.597,0.669,0.554,0.673,0.683,25,-0.1375,0.2833333333333333,0
i need a peace,0.659,0.632,0.641,0.717,0.623,0.729,0.55,4,0.0,0.0,0
thanks its the happiest ive been with a shot for ages,0.856,0.812,0.692,0.923,0.911,0.675,0.768,11,0.2,0.2,0
