tweet,Mind reading,Labelling,Fortune telling,Overgeneralising,Emotional Reasoning,Personalising,Shoulds and Musts,words count,polarity,subjectivity,Depressed
check out heart of love evolution surviving depression is the giving up of hope the belief that no one cares for you and the thought that suicide is the only way out,0.601,0.766,0.605,0.628,0.681,0.686,0.765,32,0.25,0.8,0
fffssss depression szn,0.627,0.684,0.786,0.714,0.724,0.741,0.758,3,0.0,0.0,0
mental illness is not a uniform experience it is not as cut and dry as monopolar depression it gets gnarly and it gets ugly and people get hurt you do not get to claim the stigma of it and turn around and join in the mockery of others suffering right with you,0.532,0.584,0.596,0.624,0.497,0.551,0.667,52,-0.14523809523809522,0.5839285714285715,0
i genuinely want to drop out of school or at least take a semester off am not able to turn things in or go to class because of my depression and how my medications have fucked me up,0.434,0.669,0.471,0.222,0.361,0.422,0.746,38,-0.1875,0.5562499999999999,0
i am depression,0.322,0.371,0.587,0.366,0.424,0.512,0.815,3,0.0,0.0,0
do not let your thoughts in quiet places determine your mood because you could be wrong depression only comes when your not active rejection only comes when your not on your shit stay consistently on your shit and do not come back to the internet to refresh or check shit,0.508,0.766,0.689,0.72,0.62,0.678,0.646,50,-0.07833333333333332,0.6483333333333333,0
what do i hold onto once the depression fades away,0.607,0.771,0.66,0.701,0.658,0.862,0.638,10,0.0,0.0,0
have read about this the worst have had was depression on holiday when i could not work out properly for two weeks in a row it was not as hectic as your situation though for me rest was as important as the working out to achive my goals,0.589,0.755,0.671,0.709,0.534,0.547,0.727,48,-0.19999999999999998,0.7000000000000001,0
rees mogg if also an act of self harm brought by the depression of 6 years of tory austerity but an act of self help can get us out of this brexit madness,0.625,0.702,0.71,0.753,0.622,0.653,0.598,33,0.0,0.0,0
front row gravure membersback row depression,0.749,0.76,0.788,0.7,0.682,0.721,0.86,6,0.0,0.0,0
depression,0.411,0.439,0.49,0.396,0.391,0.554,0.851,1,0.0,0.0,0
am pretty sure that is called depression,0.389,0.547,0.689,0.537,0.573,0.601,0.761,7,0.375,0.9444444444444444,0
either i have a smidge of depression or have hit that lost 20s phase,0.512,0.656,0.657,0.643,0.649,0.699,0.759,14,0.0,0.0,0
clinical depression is the 1 global leading cause of disability,0.738,0.734,0.823,0.667,0.669,0.507,0.865,10,0.0,0.0,0
small question are you already getting medical help for depression because i did the same today,0.715,0.906,0.871,0.882,0.773,0.722,0.738,16,-0.08333333333333333,0.17500000000000002,0
pa and what about the suffering of other aa poc people who arent all set up for the depression and pain trump is landing on us only care abt blk ppl fine how abt voting in their best interests,0.672,0.753,0.811,0.745,0.676,0.599,0.727,39,0.3229166666666667,0.54375,0
nancy is the one who did not give a fuck about steve the entire year they were together steve rightfully did not want her famil exactly she did not give a fuck about him because he did not care about her depression and ptsd h,0.472,0.709,0.735,0.795,0.551,0.564,0.692,45,-0.1375,0.51875,0
i hate depression,0.404,0.464,0.532,0.413,0.335,0.397,0.751,3,-0.8,0.9,0
not everyone has the capacity to immediately understand all material taught to them everyone has their strengths and weaknesses and the stress from dealing with something that a person is not generally good with can be overwhelming also depression sucks and causes crying,0.505,0.58,0.709,0.595,0.523,0.565,0.598,43,-0.0875,0.625,0
how you look at all the incoming freshman excited to be in college knowing they have no clue they joining the depression debt club emoji face with tears of joy,0.769,0.934,0.73,0.891,0.752,0.735,0.869,30,0.5875,0.475,0
i have learned that it is okay to talk about my depression,0.7,0.733,0.798,0.854,0.83,0.654,0.534,12,0.5,0.5,0
me at the doctors thinking abt how to tell the doctor idk how much my meds have been doing to help my depression v how much it is that have just been distracted by my retribution excitement and that is overcome my daily self loathing and bad thoughts,0.563,0.823,0.681,0.758,0.499,0.58,0.782,48,-0.07499999999999996,0.26666666666666666,0
me and my depression calming down and chilling after i take an anti depressant,0.697,0.815,0.782,0.88,0.792,0.77,0.641,14,-0.3277777777777778,0.5944444444444444,0
need a friend k jb main us se naraaz houn to wo khana chor de mari mari phire depression main chli jae aur dp b remove kr le,0.646,0.787,0.743,0.758,0.801,0.727,0.608,28,0.16666666666666666,0.3333333333333333,0
depression is a myth,0.41,0.519,0.613,0.442,0.514,0.598,0.838,4,0.0,0.0,0
save the date may 8th 11 30 am pdt we are involved in a new webinar for the inland empire breastfeeding coalition depression breastfeeding the impact of oxytocin and stress register here,0.944,0.876,0.846,0.832,0.838,0.82,0.808,32,0.13636363636363635,0.45454545454545453,0
am entering in depression i will never look this good emoji sleepy face,0.625,0.55,0.544,0.512,0.499,0.582,0.788,13,0.7,0.6000000000000001,0
is it ethical for a sports coach to question a players medical decisions including ones involving anxiety or depression,0.757,0.918,0.893,0.916,0.756,0.826,0.813,19,0.1,0.3,0
my parents were not very attentive my mom has anger issues and depression she was abused as a teenager she lost her job when i was 15 and barely came out the room my dad was just idk he got less present as i got older especially after they divorced,0.479,0.737,0.622,0.574,0.497,0.41,0.731,50,-0.11483516483516483,0.34175824175824177,0
otu lololol your mom has good theories xddd i hope you can manage overcome your depression we do not have much privilege to let depression consumes us but work it slowly at your own pace d,0.623,0.695,0.766,0.846,0.687,0.704,0.672,36,0.29999999999999993,0.55,0
thank you for enliving a troubled and ravaged mind even i am having one like it i should say i am never been stigmatized but i have been fighting with depression for the past so many years which is at its nadir now thanks trishas for all your inputs debates,0.625,0.768,0.729,0.671,0.631,0.591,0.729,50,-0.012499999999999997,0.4875,0
depression strikes again,0.637,0.67,0.665,0.653,0.575,0.563,0.786,3,0.0,0.0,0
depression is so weird because when you experience a good feeling it is also so strong and it gets overwhelming,0.632,0.534,0.686,0.717,0.484,0.578,0.683,20,0.2833333333333333,0.8333333333333334,0
it is rainy and i love rain but rain like triggers my depression so i feel like shit rn,0.603,0.607,0.717,0.641,0.519,0.471,0.693,19,0.15,0.7,0
proceeds from may 12 dreambuilders ball support innovations at like volunteer companion program in this donor funded program volunteers visit patients listen and show compassion to combat loneliness and depression for admitted patients,0.786,0.918,0.843,0.963,0.872,0.796,0.831,33,0.0,0.0,0
could one puff of cannabis ease depression medical news today,0.853,0.866,0.824,0.976,0.855,0.925,0.876,10,0.0,0.0,0
i do not understand just because someone did self analysis and decided to preach positivity and consciousness suffers from depression smh emoji smirking face,0.49,0.795,0.663,0.771,0.624,0.678,0.655,24,-0.6,0.7,0
did you know 1 in 4 children between 13 18 suffer from anxiety as reported by the anxiety and depression association of america,0.811,0.707,0.805,0.809,0.65,0.805,0.833,23,0.0,0.0,0
agreed i was bullied relentlessly after i came out to the point i had to leave my secondary school to be home schooled i developed panic attacks clinical depression severe anxiety disorder etc things need to change,0.604,0.748,0.623,0.454,0.508,0.519,0.666,37,-0.09999999999999999,0.3,0
you have probably already decided what you are going to do but am not sure this person actually understands how hard depression is because they are trying to make you feel bad for not wishing them a happy birthday so but anyway we are always here for you emoji heavy red heart emoji heavy red heart xx,0.523,0.752,0.654,0.725,0.552,0.583,0.652,57,-0.0935185185185185,0.466358024691358,0
got a lot of thoughts in my head right now depression is hitting me hard right now but am hanging in there love you man,0.536,0.692,0.7,0.586,0.496,0.589,0.606,25,0.19494047619047616,0.5532738095238096,0
it is not an opinion you fool but facts he deals with an addiction on the daily along with bi polar disorder with panic anxiety depression have some sympathy,0.596,0.766,0.802,0.816,0.668,0.745,0.603,29,-0.041666666666666664,0.125,0
birth control which by the way has a onslaught of horrible side effects one of which is depression,0.681,0.553,0.66,0.681,0.47,0.498,0.745,18,-1.0,1.0,0
did you know sour sop leaves have many including treating and many more use coupon save10 at checkout to save an additional 10 do not forget free shipping over 25 00,0.889,0.947,0.861,1.0,0.876,0.913,0.803,31,0.35,0.4800000000000001,0
you fighting your depression,0.673,0.785,0.746,0.783,0.635,0.699,0.702,4,0.0,0.0,0
my mother put me in this world knowing that life is hard n jinks i blame that bitch for all my depression,0.474,0.589,0.654,0.585,0.445,0.273,0.745,22,-0.2916666666666667,0.5416666666666666,0
dp has spearheaded a huge initiative to spread awareness about mental health talking about her own depression helps in erasing the stigma associated w depression but yeah bitter aish fans aish s achievements are being duplicated by dp pc i get that yall are threatened,0.637,0.705,0.658,0.754,0.557,0.564,0.747,45,0.2,0.65,0
and the great depression,0.618,0.651,0.65,0.579,0.494,0.573,0.869,4,0.8,0.75,0
aaaaayyyyy momma you trynna take a depression nap later,0.657,0.735,0.68,0.687,0.645,0.681,0.678,9,0.0,0.0,0
big shoutout to depression and anxiety for being there when no one was,0.504,0.575,0.58,0.582,0.384,0.577,0.585,13,0.0,0.1,0
post book depression book withdrawal or whateva ya call it emoji loudly crying face,0.572,0.629,0.602,0.509,0.428,0.505,0.802,14,-0.2,0.6,0
being outside can improve memory fight depression and lower blood pressure here are 12 science backed reasons to spend more time outdoors,0.81,0.837,0.836,0.839,0.78,0.874,0.629,22,0.25,0.275,0
i consider myself to be a very strong minded individual have gone to my lowest point idk how others would handle it i would hate for ppl to go through depression anxiety or any other mental issue alone,0.627,0.641,0.667,0.654,0.569,0.605,0.666,38,-0.09233333333333334,0.5656666666666668,0
mallory king well he is an idiot he does not see the real you like i do i see a great smile a winning personality and a shining heart and a female engineer to boot yes you are frazzled with depression but peel back the onion and there is nothing to laugh at just beauty inside out,0.547,0.587,0.543,0.717,0.535,0.606,0.697,57,0.1625,0.37083333333333335,0
can changes in your diet cure your depression,0.819,0.891,0.781,0.918,0.828,0.842,0.723,8,0.0,0.0,0
could one puff of cannabis ease depression,0.742,0.8,0.801,0.892,0.81,0.911,0.874,7,0.0,0.0,0
kudos to michael phelps for breaking the stigma around talking about depression suicide,0.732,0.846,0.829,0.962,0.79,0.836,0.737,13,0.0,0.0,0
could one puff of cannabis ease depression,0.742,0.8,0.801,0.892,0.81,0.911,0.874,7,0.0,0.0,0
could one puff of cannabis ease depression,0.742,0.8,0.801,0.892,0.81,0.911,0.874,7,0.0,0.0,0
i can go to the mental institution to get my diploma under depression minds lol,0.831,0.888,0.897,0.914,0.89,0.857,0.614,15,0.35000000000000003,0.44999999999999996,0
i added a video to a playlist her last words depression based,0.685,0.699,0.759,0.717,0.775,0.691,0.681,12,0.0,0.06666666666666667,0
me am gonna clean my room so i can feel better about myselfme haphazardly shoves all the clothes from my depression chair into the drawers,0.751,0.897,0.834,0.783,0.752,0.716,0.698,25,0.0888888888888889,0.6666666666666666,0
nothing like your crippling anxiety and depression building til you cry in front of your instructor,0.464,0.7,0.69,0.475,0.46,0.503,0.687,16,0.0,0.0,0
spreading awareness about depression and sharing her own struggle with it is one of the reasons why she was included on the list obviously she is going to continue talking about so ignorant people like you stop seeing it as a joke,0.528,0.71,0.58,0.689,0.57,0.588,0.684,42,0.3,0.75,0
so awesome to see this happening in india finally i know exactly how it feels as i have been struggling with depression for 18yrs now continue to so it is frustrating when family friends do not get it that watching a funny movie will get me out of depression emoji neutral face,0.649,0.792,0.613,0.797,0.62,0.659,0.817,52,0.22000000000000003,0.8300000000000001,0
fight your depression with productivity,0.721,0.801,0.825,0.817,0.632,0.776,0.683,5,0.0,0.0,0
